runner_id,date,type_seance,distance,duree,allure,fc_moyenne,elevation
R177,2025-01-30,Fractionné,10.2,55.6,5.45,157,16
R177,2025-01-29,Endurance,17.5,116.3,6.66,136,60
R177,2024-12-23,Tempo,10.5,63.4,6.05,150,34
R177,2024-12-30,Endurance,19.1,126.9,6.66,136,188
R177,2025-01-22,Endurance,21.5,143.2,6.66,136,51
R177,2025-04-10,Endurance,14.5,96.7,6.66,136,185
R177,2025-02-20,Tempo,8.4,51.0,6.05,150,27
R177,2025-03-29,Endurance,13.9,92.6,6.66,136,64
R177,2025-03-14,Endurance,9.7,64.3,6.66,136,97
R177,2025-01-07,Endurance,12.3,82.2,6.66,136,169
R177,2025-05-18,Fractionné,8.1,44.4,5.45,157,71
R177,2024-12-14,Endurance,14.4,96.0,6.66,136,110
R177,2025-05-07,Endurance,17.2,114.5,6.66,136,18
R177,2024-12-31,Endurance,15.4,102.7,6.66,136,176
R177,2025-06-03,Endurance,22.3,148.7,6.66,136,54
R177,2025-04-28,Endurance,14.3,95.4,6.66,136,112
R177,2025-05-10,Endurance,19.6,130.6,6.66,136,123
R177,2024-12-28,Fractionné,11.4,61.8,5.45,157,24
R177,2025-05-06,Fractionné,6.2,34.0,5.45,157,183
R177,2025-02-21,Fractionné,11.9,64.7,5.45,157,177
R177,2025-04-09,Endurance,21.2,141.1,6.66,136,28
R177,2024-12-15,Fractionné,9.7,52.9,5.45,157,133
R177,2025-04-29,Endurance,16.1,107.0,6.66,136,63
R177,2025-01-16,Endurance,13.9,92.5,6.66,136,111
R177,2025-02-02,Endurance,13.7,91.4,6.66,136,152
R177,2025-05-18,Endurance,18.5,123.4,6.66,136,191
R177,2025-01-22,Fractionné,9.9,53.8,5.45,157,125
R177,2025-05-07,Endurance,23.1,153.9,6.66,136,43
R177,2025-05-22,Tempo,12.8,77.2,6.05,150,1
R177,2025-01-22,Fractionné,9.2,49.9,5.45,157,45
R177,2025-02-25,Endurance,16.2,107.9,6.66,136,2
R177,2024-12-21,Fractionné,10.8,58.6,5.45,157,180
R177,2025-02-09,Endurance,17.7,118.0,6.66,136,133
R177,2025-01-25,Endurance,21.1,140.7,6.66,136,35
R177,2025-04-27,Endurance,18.4,122.7,6.66,136,178
R177,2025-01-04,Tempo,8.7,52.6,6.05,150,130
R177,2024-12-22,Endurance,7.8,52.2,6.66,136,48
R177,2025-02-06,Tempo,8.3,50.4,6.05,150,95
R177,2025-01-25,Endurance,18.3,122.0,6.66,136,152
R178,2025-03-05,Endurance,14.1,93.9,6.66,125,14
R178,2025-02-06,Endurance,16.8,112.0,6.66,125,33
R178,2025-01-06,Tempo,12.9,78.3,6.05,139,14
R178,2025-02-28,Tempo,14.1,85.1,6.05,139,7
R178,2024-12-30,Endurance,11.3,75.5,6.66,125,18
R178,2025-04-08,Endurance,7.9,52.5,6.66,125,9
R178,2025-03-12,Fractionné,11.6,63.0,5.45,145,27
R178,2025-02-24,Endurance,12.2,81.2,6.66,125,3
R178,2025-06-04,Tempo,11.0,66.8,6.05,139,43
R178,2025-01-14,Endurance,12.9,85.5,6.66,125,32
R178,2025-05-15,Endurance,13.3,88.6,6.66,125,20
R178,2025-05-11,Tempo,8.8,53.3,6.05,139,4
R178,2025-01-25,Endurance,14.1,93.8,6.66,125,25
R178,2025-01-07,Tempo,13.6,82.5,6.05,139,49
R178,2025-04-16,Endurance,6.8,45.2,6.66,125,14
R178,2025-01-11,Tempo,13.9,84.2,6.05,139,32
R178,2025-02-19,Endurance,11.7,78.1,6.66,125,9
R178,2025-05-25,Tempo,13.9,84.1,6.05,139,44
R178,2025-04-27,Endurance,9.8,65.1,6.66,125,49
R178,2025-04-25,Endurance,15.3,102.1,6.66,125,22
R178,2025-02-01,Endurance,7.8,51.9,6.66,125,18
R178,2025-05-16,Endurance,12.8,85.4,6.66,125,6
R178,2025-01-16,Endurance,11.7,78.0,6.66,125,49
R178,2025-05-04,Endurance,10.8,72.1,6.66,125,16
R178,2025-01-19,Endurance,10.1,67.4,6.66,125,38
R178,2025-04-28,Endurance,15.0,99.7,6.66,125,36
R178,2025-02-20,Endurance,13.6,90.4,6.66,125,46
R178,2025-04-22,Fractionné,11.9,64.7,5.45,145,48
R178,2025-03-14,Fractionné,9.2,50.4,5.45,145,30
R178,2025-06-03,Endurance,8.7,58.1,6.66,125,22
R178,2025-03-17,Endurance,16.2,107.6,6.66,125,31
R178,2025-05-11,Endurance,14.0,93.3,6.66,125,7
R178,2025-02-05,Endurance,12.3,82.1,6.66,125,18
R178,2025-03-30,Endurance,9.4,62.4,6.66,125,31
R178,2025-01-11,Endurance,11.9,79.5,6.66,125,46
R178,2025-06-09,Fractionné,8.5,46.5,5.45,145,13
R178,2025-01-15,Endurance,11.4,75.6,6.66,125,46
R178,2025-03-25,Endurance,11.4,75.8,6.66,125,1
R178,2025-04-21,Tempo,12.8,77.2,6.05,139,41
R178,2024-12-15,Endurance,10.0,66.9,6.66,125,49
R178,2025-01-19,Fractionné,10.6,57.5,5.45,145,26
R178,2025-02-15,Tempo,11.9,71.8,6.05,139,0
R178,2025-05-21,Tempo,9.2,55.6,6.05,139,12
R178,2024-12-29,Endurance,10.7,71.4,6.66,125,49
R178,2025-05-25,Endurance,10.1,67.3,6.66,125,30
R178,2025-04-14,Tempo,11.5,69.8,6.05,139,15
R178,2025-03-11,Endurance,15.2,101.2,6.66,125,16
R178,2025-01-12,Endurance,12.6,83.6,6.66,125,42
R178,2025-03-29,Endurance,8.5,56.7,6.66,125,14
R178,2025-01-04,Tempo,9.9,59.8,6.05,139,42
R178,2025-05-15,Endurance,9.8,65.2,6.66,125,36
R178,2025-05-05,Tempo,10.2,61.4,6.05,139,25
R178,2025-06-03,Endurance,12.6,84.1,6.66,125,5
R178,2025-02-02,Tempo,13.6,82.5,6.05,139,18
R178,2025-01-20,Endurance,13.5,90.1,6.66,125,12
R178,2025-02-24,Endurance,8.8,58.3,6.66,125,21
R179,2025-05-16,Endurance,6.7,53.1,7.87,124,39
R179,2025-04-11,Endurance,10.4,82.2,7.87,124,18
R179,2025-04-05,Endurance,6.6,52.3,7.87,124,26
R179,2025-03-03,Endurance,8.5,66.9,7.87,124,43
R179,2025-02-01,Endurance,7.5,59.0,7.87,124,29
R179,2025-01-06,Endurance,10.6,83.6,7.87,124,45
R179,2024-12-31,Fractionné,9.1,58.7,6.44,144,9
R179,2025-01-04,Tempo,13.0,93.3,7.15,138,31
R179,2025-03-12,Fractionné,9.5,61.1,6.44,144,18
R179,2025-03-15,Endurance,10.1,79.2,7.87,124,24
R179,2025-04-02,Fractionné,7.8,50.3,6.44,144,12
R179,2024-12-23,Endurance,7.0,54.9,7.87,124,4
R179,2025-04-26,Endurance,8.3,65.3,7.87,124,7
R179,2025-06-08,Endurance,5.8,45.7,7.87,124,1
R179,2025-02-07,Fractionné,10.6,67.9,6.44,144,3
R179,2024-12-13,Tempo,14.1,101.1,7.15,138,4
R179,2025-02-08,Endurance,6.4,50.5,7.87,124,25
R179,2025-04-04,Fractionné,10.8,69.4,6.44,144,40
R179,2025-06-07,Tempo,12.6,90.0,7.15,138,17
R179,2025-04-03,Endurance,12.0,94.2,7.87,124,37
R179,2025-04-04,Endurance,8.9,70.2,7.87,124,34
R179,2025-01-20,Endurance,7.8,61.2,7.87,124,46
R179,2025-02-21,Tempo,14.4,103.1,7.15,138,0
R179,2025-04-16,Endurance,9.7,76.6,7.87,124,29
R179,2025-01-09,Endurance,6.8,53.5,7.87,124,33
R179,2025-03-18,Fractionné,8.9,57.6,6.44,144,22
R179,2025-02-17,Tempo,10.3,73.8,7.15,138,36
R179,2025-03-21,Endurance,7.8,61.5,7.87,124,30
R179,2025-06-10,Tempo,12.0,86.1,7.15,138,49
R179,2025-01-01,Endurance,7.4,58.5,7.87,124,46
R179,2025-01-24,Tempo,9.5,67.8,7.15,138,11
R179,2025-04-19,Endurance,6.6,52.2,7.87,124,36
R179,2025-03-01,Endurance,7.0,54.7,7.87,124,12
R179,2025-01-26,Endurance,8.4,65.8,7.87,124,37
R179,2025-01-06,Tempo,10.1,72.2,7.15,138,9
R180,2025-02-21,Endurance,12.8,85.3,6.66,130,35
R180,2025-03-29,Endurance,11.5,76.5,6.66,130,32
R180,2024-12-13,Endurance,17.3,115.1,6.66,130,10
R180,2025-05-16,Endurance,14.9,99.4,6.66,130,47
R180,2025-05-29,Endurance,22.6,150.5,6.66,130,2
R180,2024-12-13,Endurance,17.3,115.1,6.66,130,16
R180,2025-01-29,Endurance,14.2,94.3,6.66,130,38
R180,2025-03-24,Endurance,18.2,121.2,6.66,130,16
R180,2025-03-09,Endurance,17.2,114.5,6.66,130,20
R180,2025-04-10,Endurance,13.1,87.1,6.66,130,47
R180,2025-04-30,Tempo,9.7,58.5,6.05,144,47
R180,2024-12-28,Tempo,8.3,50.5,6.05,144,19
R180,2025-04-23,Endurance,15.7,104.7,6.66,130,21
R180,2025-05-24,Tempo,8.4,51.0,6.05,144,5
R180,2025-03-13,Endurance,17.4,115.5,6.66,130,20
R180,2025-05-29,Fractionné,9.6,52.1,5.45,151,44
R180,2025-01-02,Endurance,12.3,81.8,6.66,130,16
R180,2025-02-01,Endurance,16.4,109.4,6.66,130,13
R180,2025-01-22,Endurance,14.9,98.9,6.66,130,37
R180,2025-01-22,Tempo,11.4,68.7,6.05,144,15
R180,2024-12-31,Endurance,15.5,103.1,6.66,130,29
R180,2025-03-26,Endurance,12.0,80.1,6.66,130,42
R180,2025-04-16,Endurance,17.3,115.4,6.66,130,19
R180,2025-02-04,Endurance,17.3,115.0,6.66,130,19
R180,2025-01-20,Endurance,15.0,99.6,6.66,130,28
R180,2025-05-21,Endurance,19.1,126.8,6.66,130,4
R180,2025-02-18,Endurance,19.4,129.1,6.66,130,31
R180,2025-05-15,Fractionné,10.2,55.8,5.45,151,6
R180,2025-03-10,Fractionné,9.1,49.3,5.45,151,44
R180,2025-01-13,Endurance,15.1,100.8,6.66,130,18
R180,2025-03-24,Endurance,20.7,137.8,6.66,130,43
R180,2025-01-11,Endurance,15.8,105.0,6.66,130,42
R180,2024-12-26,Tempo,11.4,68.9,6.05,144,2
R180,2025-02-28,Endurance,21.0,139.7,6.66,130,37
R180,2025-03-14,Fractionné,9.6,52.4,5.45,151,1
R180,2025-05-15,Tempo,12.0,72.3,6.05,144,9
R180,2025-01-23,Endurance,15.5,103.4,6.66,130,8
R180,2025-04-21,Fractionné,7.7,41.8,5.45,151,22
R180,2025-03-24,Endurance,15.2,100.9,6.66,130,8
R180,2025-03-20,Endurance,13.5,89.7,6.66,130,42
R180,2025-04-05,Endurance,15.3,101.6,6.66,130,38
R180,2025-05-16,Endurance,17.8,118.5,6.66,130,39
R180,2025-02-02,Endurance,17.1,113.7,6.66,130,41
R180,2024-12-14,Endurance,16.6,110.6,6.66,130,49
R180,2025-05-25,Tempo,8.9,54.0,6.05,144,33
R180,2025-03-04,Endurance,14.2,94.6,6.66,130,41
R180,2025-01-06,Endurance,14.7,98.0,6.66,130,5
R180,2025-04-01,Endurance,14.2,94.8,6.66,130,0
R180,2025-04-22,Endurance,14.0,93.2,6.66,130,26
R180,2025-02-27,Endurance,18.4,122.3,6.66,130,46
R180,2025-04-08,Endurance,12.9,85.6,6.66,130,42
R180,2025-06-03,Endurance,12.7,84.8,6.66,130,28
R181,2025-05-17,Endurance,9.2,72.0,7.87,119,10
R181,2025-05-08,Endurance,10.4,81.9,7.87,119,28
R181,2024-12-16,Endurance,10.4,82.0,7.87,119,27
R181,2024-12-30,Endurance,9.8,77.4,7.87,119,42
R181,2025-06-05,Fractionné,7.1,45.8,6.44,138,26
R181,2025-03-29,Endurance,9.4,73.8,7.87,119,1
R181,2025-01-01,Endurance,12.9,101.5,7.87,119,20
R181,2025-05-11,Endurance,12.6,99.2,7.87,119,41
R181,2025-04-19,Tempo,11.8,84.1,7.15,131,8
R181,2025-03-22,Tempo,12.9,91.9,7.15,131,0
R181,2025-06-02,Endurance,10.4,82.2,7.87,119,16
R181,2025-05-09,Tempo,13.3,95.1,7.15,131,10
R181,2025-05-12,Endurance,9.0,70.5,7.87,119,49
R181,2025-01-28,Endurance,12.5,98.1,7.87,119,26
R181,2025-02-11,Endurance,9.8,77.1,7.87,119,4
R181,2025-05-18,Endurance,17.4,137.0,7.87,119,37
R181,2025-01-22,Endurance,14.6,114.7,7.87,119,10
R181,2025-06-02,Endurance,18.5,145.7,7.87,119,46
R181,2025-02-13,Tempo,10.6,75.9,7.15,131,33
R181,2025-01-22,Fractionné,11.3,72.8,6.44,138,37
R181,2025-04-28,Endurance,13.1,102.9,7.87,119,33
R181,2025-01-27,Endurance,11.6,91.5,7.87,119,47
R181,2025-04-14,Tempo,13.6,97.0,7.15,131,5
R181,2025-02-10,Tempo,11.2,79.8,7.15,131,12
R181,2025-03-28,Tempo,10.3,73.4,7.15,131,6
R181,2025-01-12,Endurance,11.9,93.4,7.87,119,20
R181,2025-01-29,Tempo,11.3,80.8,7.15,131,34
R181,2025-02-01,Endurance,15.7,123.4,7.87,119,18
R181,2025-01-31,Tempo,13.0,93.0,7.15,131,3
R181,2024-12-24,Endurance,11.2,87.7,7.87,119,14
R181,2025-04-29,Fractionné,8.0,51.2,6.44,138,7
R181,2025-02-07,Endurance,12.3,97.1,7.87,119,16
R181,2025-03-01,Endurance,13.3,104.9,7.87,119,41
R181,2025-03-05,Endurance,12.5,98.1,7.87,119,23
R181,2025-01-31,Tempo,12.1,86.4,7.15,131,44
R181,2025-02-04,Endurance,13.2,103.7,7.87,119,42
R181,2025-01-18,Endurance,11.6,90.9,7.87,119,15
R181,2025-01-18,Fractionné,7.1,45.9,6.44,138,32
R181,2025-04-05,Endurance,11.8,92.7,7.87,119,26
R181,2025-01-10,Endurance,14.9,117.1,7.87,119,42
R181,2025-05-12,Endurance,11.9,93.5,7.87,119,38
R181,2025-03-02,Endurance,11.6,91.4,7.87,119,47
R182,2025-03-25,Endurance,10.1,67.5,6.66,126,198
R182,2024-12-24,Tempo,9.2,55.6,6.05,140,170
R182,2025-06-01,Endurance,10.6,70.2,6.66,126,177
R182,2025-01-02,Fractionné,8.9,48.2,5.45,146,119
R182,2025-05-04,Endurance,9.5,63.5,6.66,126,50
R182,2025-05-23,Endurance,6.6,44.1,6.66,126,154
R182,2025-01-02,Endurance,8.3,55.5,6.66,126,54
R182,2025-02-18,Endurance,8.6,57.1,6.66,126,191
R182,2025-01-30,Fractionné,8.8,48.1,5.45,146,166
R182,2025-02-07,Endurance,6.4,42.8,6.66,126,77
R182,2025-01-01,Endurance,8.4,55.7,6.66,126,39
R182,2025-03-19,Tempo,10.6,64.3,6.05,140,42
R182,2025-04-13,Endurance,10.4,69.4,6.66,126,99
R182,2025-04-22,Endurance,6.8,45.4,6.66,126,26
R182,2025-03-27,Endurance,6.4,42.9,6.66,126,174
R182,2025-02-10,Endurance,7.6,50.3,6.66,126,6
R182,2025-05-19,Endurance,9.9,66.1,6.66,126,174
R182,2025-05-29,Endurance,9.9,66.1,6.66,126,198
R182,2025-01-13,Tempo,8.9,53.7,6.05,140,73
R182,2025-05-29,Endurance,7.1,47.1,6.66,126,167
R182,2025-03-26,Tempo,8.4,50.8,6.05,140,117
R182,2025-04-11,Fractionné,6.5,35.3,5.45,146,48
R182,2025-01-19,Endurance,10.7,70.9,6.66,126,118
R182,2025-02-28,Endurance,6.7,44.3,6.66,126,122
R182,2025-05-17,Endurance,9.8,65.1,6.66,126,177
R182,2025-04-17,Endurance,12.2,81.2,6.66,126,40
R182,2025-04-24,Tempo,14.4,87.0,6.05,140,186
R182,2025-05-06,Tempo,10.0,60.3,6.05,140,124
R182,2025-05-04,Tempo,8.8,53.5,6.05,140,152
R182,2025-03-07,Endurance,7.6,50.3,6.66,126,2
R182,2025-01-14,Endurance,8.4,56.0,6.66,126,89
R182,2024-12-29,Endurance,11.5,76.8,6.66,126,44
R182,2025-02-10,Fractionné,8.6,46.6,5.45,146,149
R182,2025-05-22,Endurance,8.9,59.1,6.66,126,111
R182,2025-06-04,Endurance,9.1,60.7,6.66,126,63
R182,2024-12-17,Fractionné,9.3,50.4,5.45,146,53
R182,2025-01-13,Tempo,12.8,77.6,6.05,140,64
R182,2025-02-20,Endurance,8.2,54.9,6.66,126,160
R182,2024-12-28,Fractionné,8.0,43.7,5.45,146,46
R182,2025-05-28,Tempo,9.5,57.5,6.05,140,154
R182,2025-03-31,Endurance,9.7,64.8,6.66,126,19
R182,2025-03-01,Endurance,9.0,60.1,6.66,126,141
R182,2025-03-20,Endurance,9.2,61.5,6.66,126,133
R182,2024-12-18,Tempo,13.8,83.5,6.05,140,140
R182,2024-12-25,Endurance,8.8,58.3,6.66,126,9
R182,2025-03-02,Fractionné,6.0,32.9,5.45,146,36
R182,2025-04-12,Endurance,7.9,52.9,6.66,126,26
R182,2025-04-15,Endurance,10.1,67.2,6.66,126,42
R182,2025-01-16,Tempo,8.2,49.4,6.05,140,54
R182,2025-02-11,Fractionné,11.7,63.6,5.45,146,81
R182,2025-05-07,Endurance,10.0,66.4,6.66,126,95
R182,2024-12-20,Tempo,11.1,67.2,6.05,140,65
R182,2024-12-24,Fractionné,11.7,63.6,5.45,146,97
R182,2025-01-02,Endurance,6.8,45.5,6.66,126,197
R182,2025-05-21,Tempo,10.5,63.6,6.05,140,83
R182,2025-02-12,Fractionné,7.9,43.0,5.45,146,48
R182,2025-01-05,Endurance,5.5,36.6,6.66,126,168
R182,2025-04-21,Endurance,10.8,72.0,6.66,126,122
R182,2025-01-01,Endurance,10.0,66.5,6.66,126,14
R182,2025-02-23,Endurance,6.2,41.4,6.66,126,60
R182,2025-01-09,Endurance,4.7,31.0,6.66,126,131
R183,2024-12-21,Tempo,14.0,73.3,5.22,153,45
R183,2025-01-25,Seuil,15.4,80.7,5.22,139,41
R183,2025-02-15,Tempo,14.1,73.6,5.22,153,2
R183,2025-03-31,Endurance,14.5,83.6,5.75,139,43
R183,2025-06-10,Endurance,20.9,120.1,5.75,139,15
R183,2025-06-02,Endurance,20.2,116.1,5.75,139,5
R183,2025-01-24,Fractionné,6.6,31.0,4.7,161,22
R183,2025-05-05,Endurance,14.6,84.0,5.75,139,47
R183,2025-02-09,Tempo,13.8,72.4,5.22,153,32
R183,2025-04-01,Endurance,20.4,117.0,5.75,139,13
R183,2025-03-06,Fractionné,7.6,35.9,4.7,161,15
R183,2025-03-17,Tempo,11.6,60.5,5.22,153,0
R183,2025-01-21,Tempo,11.1,58.0,5.22,153,21
R183,2025-04-26,Endurance,25.7,147.7,5.75,139,5
R183,2025-02-17,Endurance,25.7,147.9,5.75,139,2
R183,2025-03-22,Seuil,14.7,76.9,5.22,139,15
R183,2024-12-24,Fractionné,9.7,45.7,4.7,161,29
R183,2025-01-02,Tempo,12.9,67.3,5.22,153,4
R183,2025-02-21,Seuil,14.0,73.2,5.22,139,20
R183,2025-05-09,Tempo,10.2,53.4,5.22,153,16
R183,2025-01-23,Endurance,26.3,150.9,5.75,139,47
R183,2025-04-11,Seuil,12.2,63.5,5.22,139,2
R183,2025-04-25,Endurance,13.3,76.5,5.75,139,27
R183,2025-02-16,Fractionné,7.8,36.8,4.7,161,4
R183,2025-04-30,Fractionné,7.8,36.8,4.7,161,48
R183,2025-03-14,Endurance,21.0,120.9,5.75,139,24
R183,2025-03-29,Endurance,24.9,143.3,5.75,139,24
R183,2025-05-31,Fractionné,10.4,48.9,4.7,161,39
R183,2025-06-01,Tempo,11.9,62.2,5.22,153,34
R183,2025-04-19,Endurance,18.7,107.6,5.75,139,48
R183,2025-05-17,Endurance,24.3,139.4,5.75,139,23
R183,2025-04-14,Endurance,19.5,112.0,5.75,139,31
R183,2025-05-14,Fractionné,7.5,35.1,4.7,161,17
R183,2025-01-04,Endurance,28.1,161.4,5.75,139,2
R183,2025-03-25,Seuil,12.2,63.9,5.22,139,34
R183,2025-04-05,Endurance,16.3,93.7,5.75,139,40
R183,2025-05-26,Seuil,17.0,88.6,5.22,139,34
R183,2025-01-17,Fractionné,8.1,38.0,4.7,161,20
R183,2025-01-28,Endurance,19.2,110.1,5.75,139,5
R183,2025-02-23,Fractionné,9.8,46.0,4.7,161,12
R183,2025-03-22,Endurance,19.6,112.7,5.75,139,38
R183,2025-01-13,Tempo,11.2,58.6,5.22,153,44
R183,2025-02-15,Endurance,23.2,133.6,5.75,139,42
R183,2025-02-14,Endurance,15.0,86.3,5.75,139,37
R183,2025-03-09,Tempo,12.8,66.7,5.22,153,14
R183,2025-04-01,Fractionné,9.5,44.7,4.7,161,20
R183,2025-05-03,Endurance,24.6,141.6,5.75,139,3
R183,2025-04-13,Tempo,9.0,47.2,5.22,153,15
R183,2025-05-27,Tempo,12.3,64.1,5.22,153,10
R183,2025-03-14,Endurance,24.3,139.9,5.75,139,21
R183,2025-04-24,Endurance,22.4,128.6,5.75,139,38
R183,2025-03-09,Tempo,8.4,43.7,5.22,153,32
R183,2025-03-28,Endurance,19.3,110.7,5.75,139,46
R183,2025-02-26,Tempo,12.6,65.8,5.22,153,35
R183,2025-04-12,Fractionné,9.5,44.5,4.7,161,43
R183,2025-01-02,Fractionné,11.7,55.1,4.7,161,39
R183,2025-01-11,Endurance,19.0,109.3,5.75,139,12
R183,2024-12-13,Seuil,14.8,77.6,5.22,139,33
R183,2025-05-02,Tempo,13.8,72.1,5.22,153,3
R183,2025-05-02,Fractionné,7.9,37.3,4.7,161,20
R183,2025-05-04,Seuil,14.9,77.8,5.22,139,11
R183,2025-02-19,Endurance,20.2,116.2,5.75,139,26
R183,2025-02-04,Seuil,15.6,81.3,5.22,139,12
R183,2025-02-08,Endurance,13.9,80.1,5.75,139,46
R183,2025-03-09,Tempo,8.8,45.7,5.22,153,30
R183,2025-05-29,Endurance,26.2,150.5,5.75,139,28
R183,2025-02-05,Seuil,15.3,79.8,5.22,139,9
R183,2025-03-02,Fractionné,9.1,42.6,4.7,161,33
R183,2025-01-21,Tempo,14.4,75.1,5.22,153,48
R183,2025-03-08,Tempo,8.7,45.6,5.22,153,20
R183,2025-02-16,Endurance,15.8,91.1,5.75,139,24
R183,2025-06-08,Endurance,16.4,94.5,5.75,139,33
R183,2025-03-16,Fractionné,6.6,31.1,4.7,161,7
R183,2025-02-25,Tempo,14.6,76.2,5.22,153,48
R183,2025-02-12,Seuil,13.8,72.2,5.22,139,44
R183,2025-03-19,Seuil,14.7,76.8,5.22,139,8
R183,2025-02-25,Fractionné,7.3,34.1,4.7,161,6
R183,2025-02-11,Fractionné,6.7,31.3,4.7,161,30
R183,2025-01-11,Tempo,8.5,44.6,5.22,153,11
R183,2025-01-04,Fractionné,6.3,29.6,4.7,161,22
R183,2025-06-03,Endurance,20.8,119.8,5.75,139,38
R183,2025-03-26,Endurance,24.5,140.9,5.75,139,35
R183,2025-04-21,Endurance,17.5,100.6,5.75,139,49
R183,2025-03-18,Endurance,19.6,112.4,5.75,139,37
R183,2025-05-20,Endurance,15.1,87.0,5.75,139,15
R183,2025-04-18,Endurance,25.7,147.8,5.75,139,2
R183,2025-04-16,Endurance,17.7,101.7,5.75,139,17
R183,2025-04-29,Endurance,24.7,142.2,5.75,139,23
R183,2024-12-22,Tempo,9.3,48.5,5.22,153,25
R183,2025-03-21,Tempo,13.0,67.7,5.22,153,38
R183,2025-06-07,Endurance,24.9,143.2,5.75,139,38
R183,2025-04-14,Endurance,21.7,124.8,5.75,139,28
R183,2025-06-05,Tempo,10.3,54.0,5.22,153,41
R183,2025-04-09,Endurance,19.2,110.5,5.75,139,13
R184,2025-04-26,Endurance,14.0,93.1,6.66,130,0
R184,2025-04-16,Tempo,12.8,77.7,6.05,144,21
R184,2025-02-27,Endurance,14.9,99.0,6.66,130,14
R184,2025-04-18,Endurance,16.8,111.6,6.66,130,48
R184,2025-03-29,Endurance,13.0,86.4,6.66,130,7
R184,2025-04-02,Tempo,14.3,86.3,6.05,144,30
R184,2025-05-11,Tempo,8.7,52.6,6.05,144,16
R184,2025-03-04,Endurance,17.1,114.0,6.66,130,14
R184,2025-03-15,Tempo,12.1,73.1,6.05,144,0
R184,2025-04-23,Endurance,15.1,100.4,6.66,130,31
R184,2025-03-10,Fractionné,11.8,64.3,5.45,151,19
R184,2025-02-08,Endurance,19.6,130.3,6.66,130,27
R184,2025-01-27,Endurance,15.1,100.5,6.66,130,20
R184,2025-06-02,Endurance,15.3,102.0,6.66,130,13
R184,2025-02-16,Tempo,13.2,80.1,6.05,144,26
R184,2025-01-15,Endurance,17.0,112.9,6.66,130,4
R184,2025-05-14,Endurance,20.3,134.8,6.66,130,47
R184,2025-05-15,Endurance,16.2,108.1,6.66,130,14
R184,2025-01-31,Endurance,18.4,122.3,6.66,130,8
R184,2025-05-31,Fractionné,7.1,38.9,5.45,151,40
R184,2025-01-14,Endurance,14.0,92.9,6.66,130,38
R184,2025-03-01,Endurance,24.9,165.6,6.66,130,46
R184,2025-03-27,Tempo,11.3,68.2,6.05,144,8
R184,2025-06-09,Endurance,20.7,137.8,6.66,130,29
R184,2025-05-05,Endurance,18.1,120.1,6.66,130,44
R184,2025-01-14,Endurance,11.5,76.5,6.66,130,46
R184,2025-03-18,Endurance,19.5,129.5,6.66,130,24
R184,2025-03-04,Endurance,12.6,83.8,6.66,130,25
R184,2025-01-22,Endurance,16.8,111.8,6.66,130,36
R184,2025-05-03,Tempo,14.2,86.1,6.05,144,0
R184,2025-02-16,Endurance,21.8,144.8,6.66,130,16
R184,2025-04-12,Tempo,13.9,84.2,6.05,144,7
R184,2025-03-30,Endurance,17.4,116.1,6.66,130,39
R184,2025-01-20,Endurance,12.8,85.5,6.66,130,40
R184,2025-02-04,Fractionné,11.2,61.1,5.45,151,47
R184,2025-05-27,Fractionné,11.5,62.8,5.45,151,48
R184,2025-02-08,Endurance,17.4,115.8,6.66,130,23
R184,2025-03-21,Endurance,17.2,114.5,6.66,130,24
R184,2025-05-15,Endurance,13.2,87.6,6.66,130,18
R184,2025-05-20,Endurance,13.2,88.2,6.66,130,31
R184,2025-04-21,Endurance,12.6,83.7,6.66,130,38
R184,2025-06-07,Endurance,8.8,58.9,6.66,130,18
R184,2025-02-18,Fractionné,10.1,55.1,5.45,151,33
R184,2025-02-21,Tempo,8.6,52.1,6.05,144,48
R185,2025-02-04,Tempo,12.6,65.8,5.22,150,1
R185,2025-05-27,Fractionné,8.4,39.7,4.7,157,31
R185,2024-12-21,Endurance,13.7,78.6,5.75,136,10
R185,2025-04-19,Fractionné,7.2,33.8,4.7,157,17
R185,2025-05-02,Tempo,9.4,49.1,5.22,150,37
R185,2024-12-18,Endurance,13.2,75.8,5.75,136,33
R185,2025-04-10,Endurance,12.9,74.4,5.75,136,40
R185,2025-03-05,Fractionné,8.5,39.9,4.7,157,1
R185,2025-04-07,Tempo,13.1,68.4,5.22,150,11
R185,2025-05-28,Endurance,9.1,52.4,5.75,136,0
R185,2025-03-03,Fractionné,10.9,51.1,4.7,157,33
R185,2025-02-23,Tempo,11.8,61.5,5.22,150,31
R185,2024-12-17,Endurance,11.0,63.0,5.75,136,4
R185,2025-02-04,Endurance,14.1,81.2,5.75,136,30
R185,2025-01-02,Tempo,10.9,56.8,5.22,150,22
R185,2025-05-04,Endurance,10.8,62.1,5.75,136,22
R185,2025-05-09,Endurance,11.1,64.1,5.75,136,17
R185,2025-04-26,Endurance,17.5,100.8,5.75,136,12
R185,2025-03-14,Seuil,12.3,64.4,5.22,136,30
R185,2025-02-19,Endurance,13.1,75.2,5.75,136,9
R185,2025-02-01,Endurance,13.5,77.6,5.75,136,28
R185,2025-03-13,Seuil,12.1,63.5,5.22,136,25
R185,2025-03-01,Seuil,10.3,54.0,5.22,136,14
R185,2025-01-10,Fractionné,6.9,32.5,4.7,157,5
R185,2024-12-28,Endurance,17.4,100.2,5.75,136,6
